,0,1,2,3,4,5,6,7,8,9,10,11
260,V25xzPlcNAtnTi_xzQvr9g,brassica-columbus,Brassica,https://www.yelp.com/biz/brassica-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,1381,+16148675885,1316.0415242844,39.976380,-83.002940,4.5,"Mediterranean, Sandwiches","pickup, delivery"
261,yOYw8oFAeWLCYzjMoBLl1A,ampersand-asian-supper-club-columbus-2,AmpersandAsianSupperClub,https://www.yelp.com/biz/ampersand-asian-supper-club-columbus-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,239,+16149283333,1181.2813788514,39.981380,-83.004167,4.5,Ramen,"pickup, delivery"
262,b5XdrFaBWwMleq3gFnA4_A,mitchells-ocean-club-columbus,Mitchell'sOceanClub,https://www.yelp.com/biz/mitchells-ocean-club-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,599,+16144162582,9844.1069790195,40.050002,-82.914935,4.5,"Steakhouses, Seafood, American (New)",delivery
263,YCuGxnZvDl1JFROkMS3kwg,the-walrus-columbus,TheWalrus,https://www.yelp.com/biz/the-walrus-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,550,+16148171710,2983.3624194295,39.956450,-82.995450,4.0,"Bars, American (New), Music Venues",pickup
264,rBhnjbnAdAFJJIR-6-yXXQ,harvest-bar-kitchen-columbus-2,HarvestBar+Kitchen,https://www.yelp.com/biz/harvest-bar-kitchen-columbus-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,485,+16149477133,4637.5432467050,40.020881,-83.013183,4.5,"Pizza, American (Traditional), Burgers","pickup, delivery"
265,vFcLsLhNUTFPgGeMG4VrRA,goodale-station-columbus,GoodaleStation,https://www.yelp.com/biz/goodale-station-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,123,+16142279400,1774.9637261655,39.968850,-82.999810,4.0,"American (New), Cocktail Bars",delivery
266,gLpl15CqEZOL7xARMjqMGQ,the-woodbury-columbus,TheWoodbury,https://www.yelp.com/biz/the-woodbury-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,382,+16148245042,2650.2155768482,39.959312,-82.994373,4.0,"American (New), Breakfast & Brunch, Diners","pickup, delivery"
267,DMlvZQXNxF31-8TiR488Zw,rossi-bar-and-kitchen-columbus,RossiBarAndKitchen,https://www.yelp.com/biz/rossi-bar-and-kitchen-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,336,+16145250624,1211.4350534135,39.980783,-83.004387,4.0,"American (New), Wine Bars, Cocktail Bars",delivery
268,VVlOfK7Cz-1s3p8B8Fxbkg,service-bar-columbus,ServiceBar,https://www.yelp.com/biz/service-bar-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,121,+16149471231,1313.9038306647,39.987482,-83.004719,4.5,"American (New), Cocktail Bars",delivery
269,LsKKHAru5Gw29GkMJAOSdQ,mama-mimis-pizza-columbus-columbus,MamaMimi'sPizza-Columbus,https://www.yelp.com/biz/mama-mimis-pizza-columbus-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,50,+16144859711,5040.8929402071,39.991459,-83.048622,4.0,"Pizza, Italian, Desserts",delivery
270,bJdyxZn1yCxg-ttJKTMEww,wings-over-columbus-columbus,WingsOverColumbus,https://www.yelp.com/biz/wings-over-columbus-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,180,+16144889464,5358.1877565552,40.006460,-83.045388,3.5,"Chicken Wings, Fast Food, Sandwiches","delivery, pickup"
271,QFlLW3L-glHYEt-xp1Ne7Q,smiths-deli-and-restaurant-columbus-2,Smith'sDeli&Restaurant,https://www.yelp.com/biz/smiths-deli-and-restaurant-columbus-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,75,+16142677541,6585.0898421516,40.038272,-83.018074,4.0,"Italian, Pizza, Sandwiches",delivery
272,B_B8U1tscj4NgpXosVeKFA,roosters-columbus-3,Roosters,https://www.yelp.com/biz/roosters-columbus-3?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,100,+16144448848,4362.9745609468,39.943934,-82.995506,3.5,"Sports Bars, Chicken Wings, Sandwiches",delivery
273,YMYLVE0s53tbpTk5LR9v0g,tous-les-jours-columbus-2,TousLesJours,https://www.yelp.com/biz/tous-les-jours-columbus-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,40,+16143725158,5009.8821961054,40.018860,-83.026034,4.0,"Bakeries, Coffee & Tea, Desserts",
274,FdFnxz0rzyYLN1Pb_9Na6g,pita-hut-grille-columbus-2,PitaHutGrille,https://www.yelp.com/biz/pita-hut-grille-columbus-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,186,+16144330996,9325.2105213246,40.063740,-83.019870,4.0,"Mediterranean, Middle Eastern","pickup, delivery"
275,5fLgut04TxZ0zTs_oR8aqQ,zoup-columbus-2,Zoup!,https://www.yelp.com/biz/zoup-columbus-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,82,+16149423800,3270.7374892585,39.991800,-83.027085,3.5,"Salad, Soup, Sandwiches","pickup, delivery"
276,Akc2daeia9mDQHHefPKGpg,boni-filipino-street-food-columbus,Boni:FilipinoStreetFood,https://www.yelp.com/biz/boni-filipino-street-food-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,42,+16149148115,761.1476230094,39.985200,-82.998540,4.0,Filipino,
277,_AOLuBWh5lmFeOQUYe0VLA,mirror-lake-columbus,MirrorLake,https://www.yelp.com/biz/mirror-lake-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,11,,2581.7775616757,39.998886,-83.012538,4.5,Local Flavor,
278,nnk3-Qwr1olQRWFtnal7IQ,js-sweet-treats-and-wedding-cakes-columbus-3,J'sSweetTreatsandWeddingCakes,https://www.yelp.com/biz/js-sweet-treats-and-wedding-cakes-columbus-3?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,15,+16144681498,1652.5753867972,39.970074,-83.000077,4.0,"Bakeries, Custom Cakes, Cupcakes",delivery
279,ypsmdkUvv9VXmQjbKri7Xw,greek-express-columbus-3,GreekExpress,https://www.yelp.com/biz/greek-express-columbus-3?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,124,+16149289280,3918.0566003414,39.988548,-83.035870,3.5,Greek,"pickup, delivery"
280,JUOnEujJEgrHV6EWvwtqMA,sushi-time-columbus-2,SushiTime,https://www.yelp.com/biz/sushi-time-columbus-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,160,+16143725228,4140.7762016819,40.016310,-83.012010,3.5,"Sushi Bars, Japanese","pickup, delivery"
281,emhnHyTBuFZxOZcUWEQd7Q,rumba-café-columbus-2,RumbaCafé,https://www.yelp.com/biz/rumba-caf%C3%A9-columbus-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,54,+16142681841,3630.0357471399,40.014760,-83.000290,3.5,"Jazz & Blues, Bars, Music Venues",
282,b1P33Ri6aAWQn0-8ysTBYw,the-forge-tavern-columbus,TheForgeTavern,https://www.yelp.com/biz/the-forge-tavern-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,21,+16148150205,10528.7925326705,40.063210,-83.056130,4.5,"Beer Bar, Tabletop Games",
283,JOW9IzQO-6TWZE_htO7QAw,noodles-and-company-columbus-2,Noodles&Company,https://www.yelp.com/biz/noodles-and-company-columbus-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,62,+16144878253,4547.8289496240,39.989081,-83.043243,3.5,"Noodles, Salad, Pasta Shops","pickup, delivery"
284,e64eKd0FluEAmhkQhXoXLg,joes-pizza-columbus,Joe'sPizza,https://www.yelp.com/biz/joes-pizza-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,50,+16142353035,6107.0172191109,39.971650,-82.920550,4.0,Pizza,delivery
285,MgbVuHV5XLaVGVdr7ggTBQ,melt-bar-and-grilled-columbus-3,MeltBarandGrilled,https://www.yelp.com/biz/melt-bar-and-grilled-columbus-3?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,457,+16149346020,10732.4725599747,40.055226,-82.906885,3.5,"American (New), Comfort Food, Vegan","pickup, delivery"
286,l2KIbFud2m6_Y9GnAFaqmA,coffee-underground-columbus,CoffeeUnderground,https://www.yelp.com/biz/coffee-underground-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,12,+16147251805,2850.3887451902,40.006701,-83.003146,4.5,Coffee & Tea,delivery
287,vkKt5OWXLRXVxQMk621Oog,nada-columbus,Nada,https://www.yelp.com/biz/nada-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,635,+16147158260,2183.1860117451,39.968521,-83.007794,4.0,"Mexican, Breakfast & Brunch",pickup
288,K1l8qMMG8Jq75_VkanRBhA,veritas-columbus-2,Veritas,https://www.yelp.com/biz/veritas-columbus-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,136,+16147453864,2357.0359950565,39.963419,-83.001117,4.0,"Cocktail Bars, American (Traditional)",delivery
289,m3iPaN1GaujLel9hY8M61Q,the-avenue-steak-tavern-grandview-heights-2,TheAvenueSteakTavern,https://www.yelp.com/biz/the-avenue-steak-tavern-grandview-heights-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,269,+16144859447,4648.2507917997,39.984458,-83.045073,4.0,"Steakhouses, American (New), Cocktail Bars",delivery
290,ThTiPI7rxNZqiGx6h8UUMA,krema-nut-company-columbus,KremaNutCompany,https://www.yelp.com/biz/krema-nut-company-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,101,,,,,,,
291,JZn6vTuJYQhXNSoSJ4NURg,eliá-athenian-grill-columbus-2,EliáAthenianGrill,https://www.yelp.com/biz/eli%C3%A1-athenian-grill-columbus-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,79,,,,,,,
292,MGI_u1CZ6e4GUdqesRydig,pins-mechanical-columbus-8,PinsMechanical,https://www.yelp.com/biz/pins-mechanical-columbus-8?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,241,,,,,,,
293,Jpxc9KoVxFg1lC-k8QkYQg,charmys-persian-taste-columbus-2,Charmy'sPersianTaste,https://www.yelp.com/biz/charmys-persian-taste-columbus-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,26,,,,,,,
294,HRvV92FpEraeyl8dBCd8yQ,south-side-roots-cafe-and-market-columbus-2,SouthSideRootsCafe&Market,https://www.yelp.com/biz/south-side-roots-cafe-and-market-columbus-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,20,,,,,,,
295,5eq56X-e9YbAKmHgUOyXSg,hunan-lion-columbus,HunanLion,https://www.yelp.com/biz/hunan-lion-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,240,,,,,,,
296,TnkYFUpva3JBnHeOaYHxpA,grand-day-cafe-columbus,GrandDayCafe,https://www.yelp.com/biz/grand-day-cafe-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,258,,,,,,,
297,EoKg71Xn66HSlio-FlD7zw,knotty-pine-brewing-columbus,KnottyPineBrewing,https://www.yelp.com/biz/knotty-pine-brewing-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,227,,,,,,,
298,3G0GyeHXzpVFzHsqdTpwZQ,dannys-delicious-deli-columbus,Danny'sDeliciousDeli,https://www.yelp.com/biz/dannys-delicious-deli-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,91,,,,,,,
299,L_27dFJKMj8figtmTkpp1g,hot-chicken-takeover-columbus-4,HotChickenTakeover,https://www.yelp.com/biz/hot-chicken-takeover-columbus-4?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,428,,,,,,,
300,CJRT36RHBTggb6z07F_QoQ,modern-southern-table-columbus,ModernSouthernTable,https://www.yelp.com/biz/modern-southern-table-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,29,,,,,,,
301,XNedJazDwbM2Est19xzn7w,newfangled-kitchen-bexley,NewfangledKitchen,https://www.yelp.com/biz/newfangled-kitchen-bexley?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,110,,,,,,,
302,n2sy3CnLS5tmiC2sPGAywA,bada-bean-bada-booze-columbus,BadaBeanBadaBooze,https://www.yelp.com/biz/bada-bean-bada-booze-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,11,,,,,,,
303,Zu9Jg3FzpxzP4ckWxCWkHg,windward-passage-restaurant-columbus,WindwardPassageRestaurant,https://www.yelp.com/biz/windward-passage-restaurant-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,235,,,,,,,
304,pFBn9_5qDA9Gz2cMohGMPA,brassica-columbus-4,Brassica,https://www.yelp.com/biz/brassica-columbus-4?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,98,,,,,,,
305,Po04RrxsZXBEH5hlXStA5w,satori-ramen-bar-columbus,SatoriRamenBar,https://www.yelp.com/biz/satori-ramen-bar-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,98,,,,,,,
306,Kkw7Zd7HWpv0zW4Cnx4J3g,lion-cubs-cookies-columbus,LionCub'sCookies,https://www.yelp.com/biz/lion-cubs-cookies-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,50,,,,,,,
307,-gmY1duQzr_0y_f3R3jqyA,reschs-bakery-columbus,Resch'sBakery,https://www.yelp.com/biz/reschs-bakery-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,281,,,,,,,
308,qxTDCLWxFpyHzhLjQndvxg,cap-city-fine-diner-and-bar-columbus-3,CapCityFineDinerandBar,https://www.yelp.com/biz/cap-city-fine-diner-and-bar-columbus-3?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,756,+16142913663,2972.7021974113,39.986420,-83.025062,4.0,"Diners, Bars, American (New)",delivery
309,cu9WbAtLcvXzguHpffOPGg,rusty-bucket-restaurant-and-tavern-columbus-12,RustyBucketRestaurant&Tavern,https://www.yelp.com/biz/rusty-bucket-restaurant-and-tavern-columbus-12?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,113,+16142610385,7378.3079598334,40.045850,-83.019861,3.5,"American (Traditional), Pubs, Comfort Food",delivery
310,glExFUtG56Kkkz6BiVfyug,dos-hermanos-taco-truck-columbus-3,DosHermanosTacoTruck,https://www.yelp.com/biz/dos-hermanos-taco-truck-columbus-3?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,36,+16146704239,1707.5612778009,39.971896,-83.004330,3.5,"Food Trucks, Mexican","delivery, pickup"
311,8COnKKIgNyQKank_afFUZQ,the-stack-columbus-2,TheStack,https://www.yelp.com/biz/the-stack-columbus-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,11,+16148769869,3425.3068912845,40.006472,-83.016471,4.5,"Donuts, Coffee & Tea","delivery, pickup"
312,agO9YhjeR-ho4R9Ue3wVBA,another-broken-egg-cafe-columbus,AnotherBrokenEggCafe,https://www.yelp.com/biz/another-broken-egg-cafe-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,120,+16145326782,9679.7442977785,40.049264,-82.916777,3.5,"American (Traditional), Breakfast & Brunch, Cafes","delivery, pickup"
313,EScjuz5b18JWLYiB9zWasA,the-thirsty-scholar-columbus,TheThirstyScholar,https://www.yelp.com/biz/the-thirsty-scholar-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,26,+16142989805,3336.3501940101,40.006699,-83.014450,4.5,"Bars, American (Traditional), Karaoke",delivery
314,zY0rG6ZMStJgAuS0PHyK3g,sweetwaters-coffee-and-tea-columbus-4,SweetwatersCoffee&Tea,https://www.yelp.com/biz/sweetwaters-coffee-and-tea-columbus-4?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,24,+16142893304,15234.8393260088,40.074999,-82.857891,4.5,"Coffee & Tea, Desserts","delivery, pickup"
315,b-xxg9EkgFtd_QcKUFv-cA,tommys-pizza-columbus,Tommy'sPizza,https://www.yelp.com/biz/tommys-pizza-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,100,+16142944669,3288.1385921552,40.006441,-83.013956,3.0,Pizza,delivery
316,USb1uh5lWfUTALk62u2TqA,sweet-and-shiny-columbus,SweetandShiny,https://www.yelp.com/biz/sweet-and-shiny-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,12,,7251.7798849453,40.033787,-82.958847,5.0,Bakeries,
317,glExFUtG56Kkkz6BiVfyug,dos-hermanos-taco-truck-columbus-3,DosHermanosTacoTruck,https://www.yelp.com/biz/dos-hermanos-taco-truck-columbus-3?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,36,+16146704239,1707.5612778009,39.971896,-83.004330,3.5,"Food Trucks, Mexican","delivery, pickup"
318,oIXdfoN32_uHHlPBRspvLA,winstons-coffee-and-waffles-columbus-2,Winston'sCoffeeandWaffles,https://www.yelp.com/biz/winstons-coffee-and-waffles-columbus-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,7,,3573.4450675000,39.962503,-82.958141,4.5,"Breakfast & Brunch, Coffee & Tea, Gluten-Free",
319,L1F6NrNGEZ-m5Qf9NBoHyQ,godown-dog-park-columbus,GodownDogPark,https://www.yelp.com/biz/godown-dog-park-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,74,+16143496630,12337.4601563275,40.083326,-83.052292,4.5,Dog Parks,
320,XaQUdodtjSmvGscSgjQ5kQ,the-bexley-coffee-shop-bexley-2,TheBexleyCoffeeShop,https://www.yelp.com/biz/the-bexley-coffee-shop-bexley-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,86,,5012.2206505479,39.980902,-82.931696,4.5,"Coffee & Tea, Breakfast & Brunch, American (Traditional)",delivery
321,yJMlDcmrvlSOujufBjBlVg,the-yard-milkshake-bar-columbus,TheYardMilkshakeBar,https://www.yelp.com/biz/the-yard-milkshake-bar-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,36,,1254.7561792972,39.983736,-83.005154,3.5,"Ice Cream & Frozen Yogurt, Desserts",
322,ibu_o2bWM7xqvghaU9gL3w,caffé-davinci-upper-arlington,CafféDaVinci,https://www.yelp.com/biz/caff%C3%A9-davinci-upper-arlington?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,130,+16144599945,7320.6836493063,40.019250,-83.062280,4.0,"Italian, Ice Cream & Frozen Yogurt",delivery
323,50U7l2mAfFQDAR18ff7djg,casa-di-pizza-columbus,CasaDiPizza,https://www.yelp.com/biz/casa-di-pizza-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,75,+16145861342,7262.1912707536,39.986280,-83.075660,4.0,Pizza,"pickup, delivery"
324,ctBOku_yVrRj5QBxLCuxYA,ash-and-em-columbus,Ash&Em,https://www.yelp.com/biz/ash-and-em-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,28,+16143901288,3614.6985381330,39.951059,-82.998481,4.5,American (New),delivery
325,UgZLOQq4wxs5sqTd0xxsKQ,dans-drive-in-columbus,Dan'sDriveIn,https://www.yelp.com/biz/dans-drive-in-columbus?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,102,+16144447590,6616.0597049063,39.923630,-82.995690,3.5,"Diners, Breakfast & Brunch, American (Traditional)","pickup, delivery"
326,dTzq2ImNcqEk45pA-1thgw,houlihans-upper-arlington-2,Houlihan's,https://www.yelp.com/biz/houlihans-upper-arlington-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,226,+16143262449,7324.4501225891,40.020712,-83.060945,3.5,"Bars, American (New)","delivery, pickup"
327,m9RStq7wbr-4BrQLWoBXjw,el-vaquero-mexican-restaurant-columbus-15,ElVaqueroMexicanRestaurant,https://www.yelp.com/biz/el-vaquero-mexican-restaurant-columbus-15?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,253,+16142610900,5731.4653541417,40.026542,-83.026432,3.0,"Mexican, Seafood, Steakhouses","delivery, pickup"
328,_9uB4ppf9l0qwdKbNkW8mA,rogue-bakery-columbus-2,RogueBakery,https://www.yelp.com/biz/rogue-bakery-columbus-2?adjust_creative=0DgQD6YAIRFieNeosDMLnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0DgQD6YAIRFieNeosDMLnA,12,,2992.3998170584,39.962189,-82.996964,4.5,Bakeries,
